,Unnamed: 0,Type,Process_Size,TDP,Die_Size,Transistors,Freq,Vendor,FP16_GFLOPS,FP32_GFLOPS,FP64_GFLOPS
0,2192,GPU,32.0,95.0,216.0,1160.0,100,Intel,,,
1,2193,GPU,150.0,,174.0,80.0,200,Other,,,
2,2194,GPU,14.0,25.0,132.0,3300.0,1469,NVIDIA,18.38,1177.0,36.77
3,2195,GPU,130.0,,,,200,Intel,,12.8,
4,2196,GPU,55.0,20.0,73.0,242.0,600,ATI,,96.0,
5,2197,GPU,110.0,,110.0,75.0,350,NVIDIA,,,
6,2198,GPU,110.0,44.0,156.0,120.0,400,ATI,,,
7,2199,GPU,130.0,,225.0,222.0,425,NVIDIA,,,
8,2200,GPU,80.0,200.0,420.0,720.0,600,ATI,,384.0,
9,2201,GPU,65.0,20.0,144.0,314.0,450,NVIDIA,,35.2,
10,2202,GPU,14.0,15.0,,,350,Intel,921.6,460.8,115.2
11,2203,GPU,40.0,33.0,146.0,880.0,550,AMD,,176.0,
12,2204,GPU,7.0,250.0,520.0,26800.0,1700,AMD,32330.0,16170.0,1010.0
13,2205,GPU,22.0,45.0,,,200,Intel,,136.0,34.0
14,2206,GPU,28.0,130.0,294.0,3540.0,823,NVIDIA,,2046.0,85.25
15,2207,GPU,14.0,15.0,,,300,Intel,,768.0,
16,2208,GPU,40.0,35.0,238.0,1170.0,570,NVIDIA,,328.3,27.36
17,2209,GPU,28.0,25.0,110.0,1178.0,600,AMD,,153.6,9.6
18,2210,GPU,55.0,30.0,146.0,514.0,600,ATI,,384.0,
19,2211,GPU,12.0,250.0,815.0,21100.0,1290,NVIDIA,31330.0,15670.0,7834.0
20,2212,GPU,90.0,171.0,484.0,681.0,600,NVIDIA,,345.6,
21,2213,GPU,40.0,215.0,529.0,3100.0,608,NVIDIA,,1089.0,136.1
22,2214,GPU,28.0,33.0,87.0,1020.0,575,NVIDIA,,441.6,18.4
23,2215,GPU,110.0,16.0,110.0,75.0,300,NVIDIA,,,
24,2216,GPU,28.0,130.0,118.0,1270.0,850,NVIDIA,,326.4,13.6
25,2217,GPU,28.0,15.0,125.0,1200.0,200,AMD,737.3,737.3,368.6
26,2218,GPU,80.0,175.0,181.0,232.0,500,ATI,,240.0,
27,2219,GPU,28.0,375.0,561.0,7080.0,705,NVIDIA,,5046.0,1682.0
28,2220,GPU,150.0,,65.0,29.0,250,NVIDIA,,,
29,2221,GPU,20.0,10.0,118.0,2000.0,640,NVIDIA,471.6,235.8,7.368
30,2222,GPU,32.0,,216.0,1160.0,850,Intel,,259.2,
31,2223,GPU,14.0,150.0,232.0,5700.0,1074,AMD,4394.0,4394.0,274.6
32,2224,GPU,14.0,15.0,,,300,Intel,806.4,403.2,100.8
33,2225,GPU,150.0,,142.0,63.0,300,NVIDIA,,,
34,2226,GPU,130.0,,92.0,76.0,333,ATI,,,
35,2227,GPU,28.0,75.0,148.0,1870.0,1020,NVIDIA,,1389.0,43.4
36,2228,GPU,40.0,19.0,59.0,292.0,650,AMD,,104.0,
37,2229,GPU,28.0,,398.0,5200.0,924,NVIDIA,,2657.0,83.04
38,2230,GPU,150.0,,215.0,110.0,277,ATI,,,
39,2231,GPU,16.0,250.0,471.0,11800.0,1557,NVIDIA,167.0,10690.0,334.0
40,2232,GPU,28.0,,125.0,1550.0,780,AMD,588.8,588.8,36.8
41,2233,GPU,28.0,,148.0,1870.0,1033,NVIDIA,,1672.0,52.24
42,2234,GPU,130.0,49.0,289.0,160.0,400,ATI,,,
43,2235,GPU,40.0,14.0,57.0,260.0,525,NVIDIA,,36.8,
44,2236,GPU,55.0,110.0,192.0,666.0,660,ATI,,422.4,84.48
45,2237,GPU,180.0,30.0,131.0,30.0,200,Other,,,
46,2238,GPU,14.0,15.0,,,300,Intel,,307.2,76.8
47,2239,GPU,0.0,,,,250,Other,,,
48,2240,GPU,28.0,130.0,294.0,3540.0,823,NVIDIA,,2046.0,85.25
49,2241,GPU,40.0,150.0,332.0,1950.0,650,NVIDIA,,748.8,62.4
50,2242,GPU,28.0,,125.0,1550.0,925,AMD,721.9,721.9,45.12
51,2243,GPU,90.0,41.0,150.0,157.0,500,ATI,,,
52,2244,GPU,90.0,20.0,196.0,278.0,375,NVIDIA,,,
53,2245,GPU,180.0,23.0,80.0,30.0,183,ATI,,,
54,2246,GPU,40.0,25.0,67.0,370.0,625,AMD,,200.0,
55,2247,GPU,65.0,125.0,324.0,754.0,725,NVIDIA,,448.0,
56,2248,GPU,150.0,,65.0,29.0,250,NVIDIA,,,
57,2249,GPU,90.0,143.0,484.0,681.0,513,NVIDIA,,228.1,
58,2250,GPU,40.0,20.0,,,300,NVIDIA,,,
59,2251,GPU,40.0,35.0,116.0,585.0,672,NVIDIA,,258.0,21.5
60,2252,GPU,12.0,250.0,815.0,21100.0,1245,NVIDIA,32710.0,16350.0,8177.0
61,2253,GPU,12.0,25.0,200.0,4700.0,720,NVIDIA,3333.0,1667.0,52.08
62,2254,GPU,,215.0,529.0,3100.0,608,NVIDIA,,1089.0,
63,2255,GPU,7.0,475.0,331.0,13230.0,1574,AMD,28180.0,14090.0,880.6
64,2256,GPU,110.0,,287.0,222.0,325,NVIDIA,,,
65,2257,GPU,16.0,250.0,471.0,11800.0,1303,NVIDIA,183.7,11760.0,367.4
66,2258,GPU,28.0,75.0,160.0,2080.0,1000,AMD,,1536.0,96.0
67,2259,GPU,14.0,25.0,74.0,1800.0,1469,NVIDIA,18.38,1177.0,36.77
68,2260,GPU,150.0,,215.0,117.0,378,ATI,,,
69,2261,GPU,130.0,55.0,225.0,222.0,350,NVIDIA,,,
70,2262,GPU,55.0,110.0,192.0,666.0,777,ATI,,497.3,99.46
71,2263,GPU,7.0,85.0,158.0,6400.0,1000,AMD,8448.0,4224.0,264.0
72,2264,GPU,65.0,35.0,153.0,390.0,600,ATI,,144.0,
73,2265,GPU,8.0,150.0,628.0,28300.0,885,NVIDIA,31240.0,31240.0,976.3
74,2266,GPU,180.0,,115.0,30.0,187,ATI,,,
75,2267,GPU,40.0,215.0,529.0,3100.0,608,NVIDIA,,855.4,
76,2268,GPU,40.0,62.0,238.0,1170.0,625,NVIDIA,,480.0,40.0
77,2269,GPU,28.0,225.0,294.0,3540.0,745,NVIDIA,,2289.0,95.36
78,2270,GPU,,30.0,131.0,30.0,200,Other,,,
79,2271,GPU,55.0,150.0,260.0,754.0,675,NVIDIA,,414.7,
80,2272,GPU,130.0,69.0,297.0,160.0,520,ATI,,,
81,2273,GPU,40.0,100.0,332.0,1950.0,475,NVIDIA,,638.4,53.2
82,2274,GPU,28.0,225.0,398.0,5200.0,557,NVIDIA,,4825.0,150.8
83,2275,GPU,150.0,,65.0,29.0,275,NVIDIA,,,
84,2276,GPU,16.0,75.0,314.0,7200.0,1328,NVIDIA,86.41,5530.0,172.8
85,2277,GPU,65.0,60.0,240.0,505.0,530,NVIDIA,,127.2,
86,2278,GPU,150.0,,98.0,36.0,250,ATI,,,
87,2279,GPU,150.0,,65.0,29.0,250,NVIDIA,,,
88,2280,GPU,65.0,,153.0,390.0,680,ATI,,163.2,
89,2281,GPU,28.0,55.0,221.0,2540.0,628,NVIDIA,,1009.0,42.05
90,2282,GPU,40.0,11.0,59.0,292.0,650,ATI,,104.0,
91,2283,GPU,110.0,47.0,154.0,146.0,500,NVIDIA,,,
92,2284,GPU,28.0,,77.0,950.0,850,AMD,,691.2,43.2
93,2285,GPU,55.0,50.0,121.0,314.0,738,NVIDIA,,117.5,
94,2286,GPU,28.0,50.0,77.0,950.0,730,AMD,,599.0,37.44
95,2287,GPU,80.0,66.0,230.0,330.0,575,ATI,,,
96,2288,GPU,14.0,15.0,,,300,Intel,768.0,384.0,96.0
97,2289,GPU,14.0,150.0,232.0,5700.0,1120,AMD,5834.0,5834.0,364.6
98,2290,GPU,130.0,,,90.0,350,Other,,,
99,2291,GPU,14.0,50.0,103.0,2200.0,1100,AMD,1647.0,1647.0,103.0
100,2292,GPU,40.0,33.0,116.0,585.0,660,NVIDIA,,253.4,21.12
101,2293,GPU,150.0,,81.0,36.0,250,ATI,,,
102,2294,GPU,130.0,57.0,281.0,160.0,491,ATI,,,
103,2295,GPU,90.0,45.0,196.0,278.0,375,NVIDIA,,,
104,2296,GPU,80.0,40.0,127.0,210.0,500,NVIDIA,,38.4,
105,2297,GPU,90.0,154.0,484.0,681.0,500,NVIDIA,,230.4,
106,2298,GPU,12.0,50.0,200.0,4700.0,1395,NVIDIA,5215.0,2607.0,81.48
107,2299,GPU,90.0,80.0,258.0,300.0,550,NVIDIA,,,
108,2300,GPU,180.0,15.0,112.0,14.0,166,Other,,,
109,2301,GPU,14.0,150.0,232.0,5700.0,1168,AMD,5095.0,5095.0,318.5
110,2302,GPU,150.0,,215.0,110.0,325,ATI,,,
111,2303,GPU,28.0,245.0,561.0,7080.0,745,NVIDIA,,5046.0,1682.0
112,2304,GPU,16.0,75.0,200.0,4400.0,1493,NVIDIA,38.88,2488.0,77.76
113,2305,GPU,40.0,18.0,75.0,450.0,488,AMD,,78.08,
114,2306,GPU,55.0,,73.0,242.0,680,ATI,,108.8,
115,2307,GPU,180.0,,64.0,20.0,200,NVIDIA,,,
116,2308,GPU,28.0,65.0,77.0,950.0,1000,AMD,,806.4,50.4
117,2309,GPU,90.0,,150.0,157.0,500,ATI,,,
118,2310,GPU,12.0,80.0,545.0,13600.0,780,NVIDIA,14130.0,7066.0,220.8
119,2311,GPU,150.0,,65.0,29.0,250,NVIDIA,,,
120,2312,GPU,65.0,84.0,324.0,754.0,550,NVIDIA,,264.0,
121,2313,GPU,150.0,,101.0,36.0,300,NVIDIA,,,
122,2314,GPU,40.0,150.0,332.0,1950.0,736,NVIDIA,,847.9,70.66
123,2315,GPU,130.0,,133.0,82.0,295,NVIDIA,,,
124,2316,GPU,28.0,30.0,77.0,950.0,730,AMD,,499.2,
125,2317,GPU,180.0,79.0,188.0,54.0,147,Other,,,
126,2318,GPU,150.0,,91.0,45.0,270,NVIDIA,,,
127,2319,GPU,28.0,65.0,118.0,1270.0,1058,NVIDIA,,812.5,33.86
128,2320,GPU,14.0,15.0,123.0,,300,Intel,691.2,345.6,86.4
129,2321,GPU,40.0,11.0,104.0,716.0,450,AMD,,360.0,
130,2322,GPU,28.0,15.0,125.0,1200.0,200,AMD,553.0,553.0,276.5
131,2323,GPU,12.0,60.0,445.0,10800.0,600,NVIDIA,9331.0,4666.0,145.8
132,2324,GPU,40.0,30.0,166.0,1040.0,500,ATI,,800.0,
133,2325,GPU,16.0,120.0,314.0,7200.0,1506,NVIDIA,68.36,4375.0,136.7
134,2326,GPU,22.0,45.0,,,200,Intel,,736.0,184.0
135,2327,GPU,28.0,75.0,148.0,1870.0,993,NVIDIA,,1439.0,44.96
136,2328,GPU,40.0,375.0,389.0,2640.0,830,AMD,,2550.0,637.4
137,2329,GPU,28.0,45.0,118.0,1270.0,810,NVIDIA,,622.1,25.92
138,2330,GPU,110.0,30.0,74.0,107.0,325,ATI,,,
139,2331,GPU,110.0,,154.0,146.0,300,NVIDIA,,,
140,2332,GPU,28.0,,56.0,690.0,1030,AMD,,659.2,
141,2333,GPU,28.0,35.0,294.0,3540.0,797,NVIDIA,,2142.0,89.26
142,2334,GPU,40.0,14.0,57.0,260.0,606,NVIDIA,,48.96,
143,2335,GPU,55.0,188.0,470.0,1400.0,610,NVIDIA,,622.1,77.76
144,2336,GPU,28.0,25.0,,,1041,NVIDIA,,799.5,24.98
145,2337,GPU,90.0,13.0,,,667,Intel,,,
146,2338,GPU,55.0,55.0,192.0,666.0,660,ATI,,422.4,84.48
147,2339,GPU,150.0,,101.0,36.0,250,NVIDIA,,,
148,2340,GPU,28.0,15.0,116.0,585.0,738,NVIDIA,,141.7,11.81
149,2341,GPU,14.0,15.0,133.0,,300,Intel,,729.6,182.4
150,2342,GPU,12.0,250.0,545.0,13600.0,1650,NVIDIA,22300.0,11150.0,348.5
151,2343,GPU,90.0,,150.0,157.0,398,ATI,,,
152,2344,GPU,40.0,26.0,104.0,716.0,500,AMD,,480.0,
153,2345,GPU,28.0,50.0,56.0,690.0,830,AMD,,547.2,
154,2346,GPU,80.0,40.0,127.0,210.0,459,NVIDIA,,29.38,
155,2347,GPU,28.0,25.0,123.0,1500.0,575,AMD,,691.2,43.2
156,2348,GPU,40.0,45.0,118.0,716.0,600,AMD,,576.0,
157,2349,GPU,40.0,18.0,75.0,450.0,500,AMD,,80.0,
158,2350,GPU,80.0,130.0,230.0,330.0,575,ATI,,,
159,2351,GPU,150.0,,120.0,60.0,300,ATI,,,
160,2352,GPU,28.0,225.0,438.0,6200.0,824,AMD,,4219.0,2109.0
161,2353,GPU,40.0,,104.0,716.0,600,AMD,,576.0,
162,2354,GPU,40.0,13.0,104.0,716.0,500,AMD,,480.0,
163,2355,GPU,28.0,50.0,160.0,2080.0,930,AMD,,1428.0,89.28
164,2356,GPU,14.0,10.0,210.0,4940.0,300,AMD,3331.0,1665.0,104.1
165,2357,GPU,28.0,15.0,116.0,585.0,775,NVIDIA,,297.6,24.8
166,2358,GPU,110.0,,156.0,120.0,425,ATI,,,
167,2359,GPU,12.0,65.0,445.0,10800.0,975,NVIDIA,9101.0,4550.0,142.2
168,2360,GPU,110.0,,156.0,120.0,350,ATI,,,
169,2361,GPU,90.0,113.0,288.0,321.0,600,ATI,,,
170,2362,GPU,28.0,,123.0,1500.0,900,AMD,,1171.0,73.2
171,2363,GPU,28.0,30.0,,,978,NVIDIA,,772.6,24.14
172,2364,GPU,28.0,35.0,118.0,1270.0,797,NVIDIA,,306.0,12.75
173,2365,GPU,40.0,60.0,118.0,716.0,650,AMD,,624.0,
174,2366,GPU,65.0,65.0,324.0,754.0,500,NVIDIA,,240.0,
175,2367,GPU,90.0,,81.0,112.0,350,NVIDIA,,,
176,2368,GPU,90.0,134.0,484.0,681.0,500,NVIDIA,,230.4,
177,2369,GPU,90.0,,81.0,112.0,425,NVIDIA,,,
178,2370,GPU,28.0,80.0,123.0,1500.0,1000,AMD,,1280.0,80.0
179,2371,GPU,150.0,,92.0,76.0,300,ATI,,,
180,2372,GPU,65.0,65.0,324.0,754.0,500,NVIDIA,,240.0,
181,2373,GPU,40.0,39.0,104.0,627.0,625,ATI,,500.0,
182,2374,GPU,28.0,20.0,118.0,1270.0,500,NVIDIA,,384.0,16.0
183,2375,GPU,150.0,,120.0,60.0,250,ATI,,,
184,2376,GPU,80.0,,100.0,107.0,480,ATI,,,
185,2377,GPU,40.0,7.0,59.0,292.0,500,ATI,,80.0,
186,2378,GPU,40.0,25.0,67.0,370.0,600,AMD,,192.0,
187,2379,GPU,80.0,,73.0,120.0,400,ATI,,,
188,2380,GPU,55.0,106.0,192.0,666.0,777,ATI,,497.3,99.46
189,2381,GPU,90.0,4.0,,,133,Other,,,
190,2382,GPU,28.0,15.0,125.0,1200.0,200,AMD,251.5,251.5,15.72
191,2383,GPU,28.0,15.0,245.0,2410.0,497,AMD,,254.5,15.9
192,2384,GPU,28.0,120.0,398.0,5200.0,773,NVIDIA,,2573.0,80.39
193,2385,GPU,14.0,75.0,132.0,3300.0,1291,NVIDIA,33.41,2138.0,66.82
194,2386,GPU,14.0,20.0,132.0,3300.0,747,NVIDIA,18.74,1199.0,37.48
195,2387,GPU,150.0,,101.0,36.0,199,NVIDIA,,,
196,2388,GPU,80.0,127.0,420.0,720.0,600,ATI,,384.0,
197,2389,GPU,22.0,300.0,350.0,5000.0,1238,Intel,,650.5,
198,2390,GPU,65.0,12.0,86.0,210.0,580,NVIDIA,,23.2,
199,2391,GPU,65.0,45.0,240.0,505.0,400,NVIDIA,,128.0,
200,2392,GPU,130.0,,,110.0,300,Other,,,
201,2393,GPU,28.0,150.0,398.0,5200.0,861,NVIDIA,,4252.0,132.9
202,2394,GPU,55.0,65.0,135.0,378.0,796,ATI,,191.0,
203,2395,GPU,28.0,,56.0,690.0,780,AMD,,547.2,34.2
204,2396,GPU,65.0,40.0,144.0,314.0,450,NVIDIA,,35.2,
205,2397,GPU,40.0,7.0,67.0,370.0,700,AMD,,224.0,
206,2398,GPU,65.0,100.0,324.0,754.0,675,NVIDIA,,422.4,
207,2399,GPU,12.0,30.0,350.0,9000.0,854,NVIDIA,2820.0,1410.0,705.0
208,2400,GPU,90.0,13.0,,,500,Intel,,,
209,2401,GPU,14.0,15.0,,,350,Intel,921.6,460.8,115.2
210,2402,GPU,28.0,15.0,107.0,930.0,600,AMD,,153.6,9.6
211,2403,GPU,150.0,,65.0,29.0,270,NVIDIA,,,
212,2404,GPU,40.0,25.0,79.0,292.0,523,NVIDIA,,100.4,8.368
213,2405,GPU,65.0,,153.0,390.0,500,ATI,,120.0,
214,2406,GPU,32.0,19.0,246.0,1303.0,320,AMD,,325.6,
215,2407,GPU,40.0,75.0,212.0,1700.0,680,AMD,,1306.0,
216,2408,GPU,40.0,19.0,59.0,292.0,650,ATI,,104.0,
217,2409,GPU,180.0,45.0,120.0,51.0,162,ATI,,,
218,2410,GPU,28.0,19.0,87.0,1020.0,954,NVIDIA,,366.3,15.26
219,2411,GPU,28.0,75.0,294.0,3540.0,797,NVIDIA,,2108.0,87.84
220,2412,GPU,150.0,,88.0,25.0,200,NVIDIA,,,
221,2413,GPU,150.0,,65.0,29.0,200,NVIDIA,,,
222,2414,GPU,12.0,75.0,200.0,4700.0,1410,NVIDIA,5699.0,2849.0,89.04
223,2415,GPU,55.0,23.0,121.0,314.0,550,NVIDIA,,84.8,
224,2416,GPU,40.0,18.0,75.0,450.0,508,AMD,,81.28,
225,2417,GPU,40.0,33.0,100.0,486.0,475,NVIDIA,,105.6,
226,2418,GPU,55.0,145.0,192.0,666.0,669,ATI,,428.2,
227,2419,GPU,28.0,15.0,87.0,1020.0,719,NVIDIA,,291.1,12.13
228,2420,GPU,7.0,150.0,236.0,,1489,AMD,15090.0,7544.0,471.5
229,2421,GPU,65.0,125.0,324.0,754.0,600,NVIDIA,,336.0,
230,2422,GPU,110.0,,,,450,Other,,,
231,2423,GPU,14.0,15.0,,,300,Intel,1536.0,768.0,192.0
232,2424,GPU,40.0,28.0,144.0,727.0,450,NVIDIA,,155.5,
233,2425,GPU,90.0,,100.0,107.0,600,ATI,,,
234,2426,GPU,28.0,375.0,352.0,4313.0,825,AMD,,3405.0,851.2
235,2427,GPU,32.0,25.0,246.0,1303.0,360,AMD,,381.7,
236,2428,GPU,180.0,,65.0,20.0,175,NVIDIA,,,
237,2429,GPU,28.0,250.0,601.0,8000.0,1000,NVIDIA,,6060.0,189.4
238,2430,GPU,28.0,350.0,596.0,8900.0,1000,AMD,8192.0,8192.0,512.0
239,2431,GPU,7.0,85.0,158.0,6400.0,1000,AMD,8909.0,4454.0,278.4
240,2432,GPU,65.0,12.0,144.0,314.0,450,NVIDIA,,35.2,
241,2433,GPU,28.0,100.0,107.0,930.0,351,AMD,,89.86,5.616
242,2434,GPU,14.0,15.0,,,300,Intel,1766.0,883.2,220.8
243,2435,GPU,55.0,48.0,146.0,514.0,600,ATI,,384.0,
244,2436,GPU,40.0,14.0,57.0,260.0,606,NVIDIA,,38.78,
245,2437,GPU,55.0,182.0,470.0,1400.0,576,NVIDIA,,476.9,59.62
246,2438,GPU,8.0,90.0,,,1545,NVIDIA,8018.0,8018.0,125.3
247,2439,GPU,150.0,23.0,83.0,60.0,260,ATI,,,
248,2440,GPU,28.0,,398.0,5200.0,935,NVIDIA,,1915.0,59.84
249,2441,GPU,14.0,15.0,133.0,,300,Intel,,768.0,192.0
250,2442,GPU,7.0,85.0,158.0,6400.0,1000,AMD,8138.0,4069.0,254.3
251,2443,GPU,65.0,14.0,144.0,314.0,450,NVIDIA,,35.2,
252,2444,GPU,28.0,275.0,438.0,6200.0,930,AMD,,5238.0,2619.0
253,2445,GPU,28.0,,398.0,5200.0,1064,NVIDIA,,4358.0,136.2
254,2446,GPU,12.0,50.0,284.0,6600.0,1350,NVIDIA,6083.0,3041.0,95.04
255,2447,GPU,130.0,,76.0,60.0,425,ATI,,,
256,2448,GPU,40.0,26.0,104.0,716.0,450,AMD,,432.0,
257,2449,GPU,40.0,29.0,79.0,292.0,589,NVIDIA,,269.2,22.43
258,2450,GPU,14.0,20.0,132.0,3300.0,1354,NVIDIA,29.36,1879.0,58.72
259,2451,GPU,14.0,35.0,210.0,4940.0,300,AMD,2255.0,1127.0,70.46
260,2452,GPU,40.0,31.0,57.0,260.0,589,NVIDIA,,44.86,
261,2453,GPU,150.0,94.0,215.0,117.0,380,ATI,,,
262,2454,GPU,150.0,,215.0,117.0,378,ATI,,,
263,2455,GPU,80.0,45.0,169.0,289.0,475,NVIDIA,,60.8,
264,2456,GPU,28.0,25.0,87.0,1020.0,902,NVIDIA,,692.7,28.86
265,2457,GPU,130.0,40.0,297.0,160.0,475,ATI,,,
266,2458,GPU,40.0,39.0,118.0,716.0,650,AMD,,416.0,
267,2459,GPU,28.0,110.0,212.0,2800.0,925,AMD,,1997.0,124.8
268,2460,GPU,80.0,32.0,100.0,107.0,600,ATI,,,
269,2461,GPU,40.0,19.0,59.0,292.0,650,ATI,,104.0,
270,2462,GPU,14.0,10.0,74.0,1800.0,1531,NVIDIA,19.13,1224.0,38.26
271,2463,GPU,28.0,15.0,125.0,1200.0,200,AMD,167.7,167.7,10.48
272,2464,GPU,14.0,15.0,210.0,4940.0,300,AMD,2253.0,1126.0,70.4
273,2465,GPU,45.0,35.0,114.0,177.0,533,Intel,,102.3,
274,2466,GPU,250.0,30.0,112.0,14.0,166,Other,,,
275,2467,GPU,110.0,,154.0,146.0,500,NVIDIA,,,
276,2468,GPU,28.0,290.0,438.0,6200.0,1000,AMD,,5632.0,704.0
277,2469,GPU,28.0,150.0,212.0,2800.0,900,AMD,,2368.0,148.0
278,2470,GPU,7.0,225.0,251.0,10300.0,1605,AMD,19510.0,9754.0,609.6
279,2471,GPU,40.0,14.0,57.0,260.0,606,NVIDIA,,46.98,
280,2472,GPU,180.0,,115.0,30.0,148,ATI,,,
281,2473,GPU,110.0,31.0,154.0,146.0,250,NVIDIA,,,
282,2474,GPU,28.0,225.0,294.0,3540.0,745,NVIDIA,,2289.0,95.36
283,2475,GPU,65.0,40.0,144.0,314.0,450,NVIDIA,,35.2,
284,2476,GPU,16.0,120.0,200.0,4400.0,1506,NVIDIA,68.36,4375.0,136.7
285,2477,GPU,28.0,,56.0,690.0,955,AMD,,659.2,41.2
286,2478,GPU,22.0,300.0,350.0,5000.0,1100,Intel,,536.8,
287,2479,GPU,32.0,65.0,246.0,1303.0,720,AMD,,184.3,
288,2480,GPU,16.0,120.0,314.0,7200.0,1506,NVIDIA,68.32,4372.0,136.6
289,2481,GPU,40.0,250.0,389.0,2640.0,880,AMD,,2703.0,675.8
290,2482,GPU,28.0,80.0,123.0,1500.0,860,AMD,,1101.0,68.8
291,2483,GPU,180.0,,73.0,30.0,183,ATI,,,
292,2484,GPU,28.0,500.0,352.0,4313.0,925,AMD,,3789.0,947.2
293,2485,GPU,14.0,20.0,74.0,1800.0,1152,NVIDIA,16.55,1059.0,33.1
294,2486,GPU,14.0,15.0,,,350,Intel,772.8,386.4,96.6
295,2487,GPU,7.0,165.0,826.0,54200.0,930,NVIDIA,10320.0,10320.0,5161.0
296,2488,GPU,28.0,41.0,118.0,1270.0,876,NVIDIA,,336.4,14.02
297,2489,GPU,12.0,,284.0,6600.0,1455,NVIDIA,9769.0,4884.0,152.6
298,2490,GPU,80.0,,100.0,107.0,371,ATI,,,
299,2491,GPU,150.0,,91.0,45.0,250,NVIDIA,,,
300,2492,GPU,90.0,22.0,150.0,157.0,500,ATI,,,
301,2493,GPU,40.0,19.0,67.0,370.0,625,AMD,,200.0,
302,2494,GPU,12.0,18.0,200.0,4700.0,735,NVIDIA,4785.0,2392.0,74.76
303,2495,GPU,28.0,250.0,352.0,4313.0,925,AMD,,3789.0,947.2
304,2496,GPU,7.0,180.0,335.0,17200.0,1489,AMD,20740.0,10370.0,648.0
305,2497,GPU,90.0,22.0,150.0,157.0,500,ATI,,,
306,2498,GPU,90.0,31.0,100.0,107.0,600,ATI,,,
307,2499,GPU,14.0,40.0,103.0,2200.0,1124,AMD,1248.0,1248.0,78.02
308,2500,GPU,90.0,,81.0,112.0,350,NVIDIA,,,
309,2501,GPU,65.0,65.0,240.0,505.0,530,NVIDIA,,127.2,
310,2502,GPU,90.0,7.0,,,250,Intel,,,
311,2503,GPU,150.0,,124.0,45.0,275,NVIDIA,,,
312,2504,GPU,28.0,37.0,123.0,1500.0,575,AMD,,800.0,50.0
313,2505,GPU,14.0,75.0,,,815,AMD,4874.0,2437.0,152.3
314,2506,GPU,110.0,,287.0,222.0,300,NVIDIA,,,
315,2507,GPU,90.0,23.0,81.0,112.0,450,NVIDIA,,,
316,2508,GPU,55.0,65.0,135.0,378.0,796,ATI,,191.0,
317,2509,GPU,22.0,225.0,350.0,5000.0,1053,Intel,,505.4,
318,2510,GPU,65.0,75.0,240.0,505.0,600,NVIDIA,,192.0,
319,2511,GPU,90.0,,81.0,112.0,425,NVIDIA,,,
320,2512,GPU,28.0,250.0,366.0,5000.0,723,AMD,2961.0,2961.0,185.1
321,2513,GPU,40.0,100.0,529.0,3100.0,425,NVIDIA,,598.4,74.8
322,2514,GPU,55.0,204.0,470.0,1400.0,648,NVIDIA,,708.5,88.56
323,2515,GPU,90.0,,150.0,157.0,590,ATI,,,
324,2516,GPU,180.0,23.0,115.0,30.0,166,ATI,,,
325,2517,GPU,55.0,40.0,121.0,314.0,500,NVIDIA,,80.0,
326,2518,GPU,14.0,15.0,210.0,4940.0,300,AMD,3942.0,1971.0,123.2
327,2519,GPU,55.0,35.0,146.0,514.0,600,ATI,,384.0,
328,2520,GPU,130.0,49.0,281.0,160.0,400,ATI,,,
329,2521,GPU,40.0,18.0,67.0,370.0,875,AMD,,280.0,
330,2522,GPU,65.0,640.0,324.0,754.0,500,NVIDIA,,320.0,
331,2523,GPU,14.0,250.0,232.0,5700.0,1243,AMD,5728.0,5728.0,358.0
332,2524,GPU,14.0,50.0,103.0,2200.0,1100,AMD,1211.0,1211.0,75.71
333,2525,GPU,16.0,150.0,314.0,7200.0,1290,NVIDIA,117.4,7516.0,234.9
334,2526,GPU,14.0,55.0,123.0,3000.0,1000,AMD,1887.0,1887.0,117.9
335,2527,GPU,28.0,150.0,398.0,5200.0,1140,NVIDIA,,4772.0,149.1
336,2528,GPU,110.0,36.0,74.0,107.0,325,ATI,,,
337,2529,GPU,250.0,15.0,112.0,14.0,166,Other,,,
338,2530,GPU,28.0,75.0,212.0,2800.0,825,AMD,,1267.0,79.2
339,2531,GPU,40.0,244.0,520.0,3000.0,772,NVIDIA,,1581.0,197.6
340,2532,GPU,12.0,115.0,445.0,10800.0,960,NVIDIA,9216.0,4608.0,144.0
341,2533,GPU,40.0,15.0,104.0,627.0,450,ATI,,360.0,
342,2534,GPU,65.0,13.0,,,533,Intel,,85.28,
343,2535,GPU,14.0,95.0,232.0,5700.0,1120,AMD,5834.0,5834.0,364.6
344,2536,GPU,32.0,,131.0,504.0,650,Intel,,96.0,
345,2537,GPU,55.0,50.0,146.0,514.0,600,ATI,,384.0,
346,2538,GPU,28.0,45.0,77.0,950.0,600,AMD,,460.8,28.8
347,2539,GPU,65.0,150.0,181.0,232.0,500,ATI,,240.0,
348,2540,GPU,28.0,200.0,366.0,5000.0,1002,AMD,,4104.0,
349,2541,GPU,16.0,180.0,314.0,7200.0,1607,NVIDIA,138.6,8873.0,277.3
350,2542,GPU,16.0,75.0,314.0,7200.0,1088,NVIDIA,48.6,3110.0,97.2
351,2543,GPU,28.0,38.0,87.0,1020.0,902,NVIDIA,,692.7,28.86
352,2544,GPU,28.0,,77.0,950.0,725,AMD,,633.6,39.6
353,2545,GPU,150.0,,91.0,45.0,250,NVIDIA,,,
